customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,discount_months,Retained
CUST-139423,765,105,1,0.588,0.019,0.298,0.082,Daily,Basic,technical_friction,Low,15,6,1
CUST-139424,496,96,1,0.459,0.01,0.149,0.063,Daily,Pro,technical_friction,Low,0,0,1
CUST-139425,595,14,4,0.768,0.896,0.783,0.886,Rarely,Enterprise,price_sensitive,High,20,12,0
CUST-139426,921,16,5,0.494,0.921,0.872,0.91,Rarely,Basic,price_sensitive,High,20,6,1
CUST-139427,51,25,3,0.634,0.619,0.656,0.666,Weekly,Enterprise,price_sensitive,Medium,20,6,0
CUST-139428,416,15,2,0.496,0.888,0.673,0.862,Rarely,Basic,technical_friction,High,15,6,0
CUST-139429,307,14,4,0.321,0.979,0.39,0.851,Rarely,Enterprise,technical_friction,High,20,12,0
CUST-139430,706,19,3,0.692,0.614,0.633,0.652,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-139431,748,24,2,0.767,0.302,0.4,0.257,Weekly,Basic,price_sensitive,Low,10,12,1
CUST-139432,455,11,2,0.133,1.0,0.447,0.873,Rarely,Pro,technical_friction,High,20,12,1
CUST-139433,1080,16,1,0.62,0.266,0.545,0.275,Weekly,Enterprise,price_sensitive,Low,10,12,0
CUST-139434,712,28,1,0.595,0.296,0.487,0.28,Daily,Basic,price_sensitive,Low,10,6,1
CUST-139435,963,68,1,0.329,0.195,0.236,0.144,Daily,Basic,technical_friction,Low,0,0,1
CUST-139436,67,38,2,0.296,0.533,0.49,0.513,Weekly,Basic,technical_friction,Medium,20,12,1
CUST-139437,398,22,0,0.172,0.564,0.649,0.609,Weekly,Basic,technical_friction,Medium,10,12,1
CUST-139438,741,27,1,0.455,0.264,0.26,0.19,Daily,Pro,technical_friction,Low,10,6,1
CUST-139439,393,26,3,0.352,0.793,0.504,0.761,Weekly,Enterprise,price_sensitive,High,20,3,0
CUST-139440,711,37,2,0.576,0.395,0.405,0.34,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-139441,55,79,3,0.701,0.18,0.546,0.209,Daily,Pro,technical_friction,Low,15,12,1
CUST-139442,1090,55,4,0.478,0.341,0.458,0.309,Daily,Pro,price_sensitive,Medium,0,0,0
CUST-139443,920,64,3,0.758,0.13,0.447,0.154,Daily,Enterprise,technical_friction,Low,0,0,0
CUST-139444,282,47,2,0.179,0.654,0.677,0.704,Daily,Pro,technical_friction,High,10,12,0
CUST-139445,878,22,2,0.292,0.924,0.46,0.836,Rarely,Basic,technical_friction,High,15,12,1
CUST-139446,641,31,2,0.26,0.6,0.572,0.615,Daily,Enterprise,price_sensitive,Medium,0,0,0
CUST-139447,690,51,1,0.509,0.146,0.372,0.147,Daily,Pro,price_sensitive,Low,10,6,1
CUST-139448,623,40,3,0.448,0.512,0.417,0.461,Daily,Enterprise,price_sensitive,Medium,0,0,1
CUST-139449,1079,44,1,0.725,0.151,0.393,0.154,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-139450,417,64,8,0.564,0.727,0.634,0.751,Weekly,Basic,technical_friction,High,15,6,1
CUST-139451,291,22,8,0.551,0.912,1.0,0.923,Weekly,Basic,price_sensitive,High,5,6,0
CUST-139452,434,19,2,0.495,0.922,0.686,0.881,Rarely,Pro,price_sensitive,High,15,6,0
CUST-139453,623,13,3,0.446,0.888,0.672,0.862,Rarely,Basic,price_sensitive,High,0,0,0
CUST-139454,829,34,2,0.525,0.355,0.628,0.386,Daily,Pro,technical_friction,Medium,20,6,0
CUST-139455,502,28,8,0.065,0.95,0.926,0.925,Rarely,Pro,technical_friction,High,15,3,0
CUST-139456,17,9,4,0.294,0.968,0.765,0.911,Weekly,Pro,price_sensitive,High,20,6,0
CUST-139457,446,46,3,0.291,0.696,0.614,0.719,Daily,Pro,price_sensitive,High,0,0,1
CUST-139458,258,48,4,0.345,0.633,0.584,0.651,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-139459,444,21,4,0.23,1.0,0.719,0.915,Rarely,Basic,price_sensitive,High,15,3,1
CUST-139460,778,59,2,0.11,0.423,0.46,0.387,Daily,Basic,price_sensitive,Medium,20,3,1
CUST-139461,955,53,6,0.862,0.335,0.902,0.479,Weekly,Enterprise,price_sensitive,Medium,20,12,0
CUST-139462,795,32,3,0.375,0.582,0.555,0.589,Weekly,Pro,technical_friction,Medium,15,12,1
CUST-139463,319,28,1,0.637,0.264,0.174,0.168,Daily,Pro,price_sensitive,Low,20,3,1
CUST-139464,127,29,3,0.65,0.605,0.459,0.574,Daily,Pro,technical_friction,Medium,5,12,1
CUST-139465,159,33,4,0.782,0.566,0.479,0.542,Weekly,Pro,technical_friction,Medium,20,3,1
CUST-139466,1054,11,3,0.387,0.619,0.624,0.653,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-139467,27,23,2,0.257,0.781,0.857,0.845,Weekly,Enterprise,technical_friction,High,15,6,1
CUST-139468,576,27,3,0.334,0.689,0.677,0.734,Weekly,Pro,price_sensitive,High,10,6,1
CUST-139469,298,19,5,0.863,0.643,0.563,0.653,Daily,Enterprise,technical_friction,Medium,10,3,1
CUST-139470,595,14,9,0.548,1.0,1.0,0.945,Rarely,Pro,technical_friction,High,10,12,0
CUST-139471,991,8,3,0.106,0.954,0.673,0.892,Rarely,Basic,technical_friction,High,15,3,0
CUST-139472,280,27,2,0.775,0.379,0.581,0.392,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-139473,928,54,0,0.367,0.136,0.167,0.105,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-139474,346,17,3,0.497,0.683,0.635,0.714,Daily,Enterprise,technical_friction,High,0,0,1
CUST-139475,848,36,4,0.626,0.42,0.615,0.447,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-139476,409,28,3,0.427,0.693,0.472,0.665,Weekly,Basic,price_sensitive,Medium,20,3,1
CUST-139477,507,23,3,0.454,0.937,0.515,0.855,Rarely,Enterprise,price_sensitive,High,0,0,0
CUST-139478,666,30,3,0.198,0.691,0.551,0.692,Daily,Pro,technical_friction,Medium,0,0,0
CUST-139479,857,52,1,0.381,0.305,0.363,0.248,Daily,Pro,price_sensitive,Low,0,0,1
CUST-139480,1094,52,1,0.779,0.106,0.218,0.101,Daily,Pro,technical_friction,Low,5,3,1
CUST-139481,161,18,2,0.689,0.515,0.509,0.502,Weekly,Enterprise,price_sensitive,Medium,5,6,1
CUST-139482,966,91,3,0.819,0.019,0.34,0.088,Daily,Basic,price_sensitive,Low,15,6,1
CUST-139483,487,25,3,0.206,1.0,0.521,0.886,Rarely,Pro,technical_friction,High,0,0,0
CUST-139484,402,17,2,0.05,0.907,0.481,0.831,Rarely,Pro,price_sensitive,High,0,0,0
CUST-139485,146,14,6,0.179,1.0,0.886,0.935,Weekly,Basic,technical_friction,High,20,3,0
CUST-139486,815,58,2,0.247,0.29,0.444,0.262,Daily,Pro,price_sensitive,Low,20,12,1
CUST-139487,891,29,4,0.425,0.577,0.598,0.602,Weekly,Pro,technical_friction,Medium,10,3,1
CUST-139488,879,49,0,0.453,0.124,0.208,0.107,Daily,Pro,technical_friction,Low,10,6,1
CUST-139489,716,25,3,0.761,0.769,0.753,0.814,Rarely,Basic,technical_friction,High,5,12,0
CUST-139490,994,17,2,0.718,0.327,0.543,0.328,Weekly,Enterprise,technical_friction,Medium,15,6,1
CUST-139491,26,46,2,0.507,0.466,0.567,0.475,Daily,Basic,technical_friction,Medium,20,6,1
CUST-139492,926,47,1,0.323,0.304,0.32,0.234,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-139493,648,49,1,0.608,0.139,0.375,0.144,Daily,Enterprise,price_sensitive,Low,0,0,0
CUST-139494,168,31,1,0.646,0.343,0.494,0.324,Weekly,Pro,technical_friction,Medium,20,12,1
CUST-139495,458,23,5,0.93,0.804,0.811,0.848,Rarely,Basic,price_sensitive,High,15,6,0
CUST-139496,501,27,1,0.714,0.236,0.35,0.195,Weekly,Pro,technical_friction,Low,0,0,1
CUST-139497,1061,20,0,0.575,0.202,0.317,0.165,Weekly,Pro,technical_friction,Low,5,3,1
CUST-139498,98,30,0,0.563,0.334,0.198,0.219,Daily,Pro,price_sensitive,Low,0,0,1
CUST-139499,682,25,3,0.805,0.361,0.464,0.329,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-139500,659,40,1,0.454,0.262,0.321,0.204,Weekly,Enterprise,technical_friction,Low,0,0,1
CUST-139501,18,69,0,0.436,0.295,0.458,0.27,Daily,Enterprise,technical_friction,Low,20,12,0
CUST-139502,504,71,2,0.338,0.351,0.39,0.294,Daily,Basic,technical_friction,Low,0,0,0
CUST-139503,180,45,1,0.232,0.875,0.57,0.833,Rarely,Basic,price_sensitive,High,20,6,0
CUST-139504,100,41,6,0.271,0.876,1.0,0.912,Weekly,Enterprise,price_sensitive,High,20,6,0
CUST-139505,500,35,2,0.303,0.533,0.369,0.462,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-139506,353,53,2,0.152,0.591,0.644,0.634,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-139507,701,62,3,0.32,0.443,0.622,0.474,Daily,Pro,technical_friction,Medium,15,3,1
CUST-139508,243,78,1,0.283,0.219,0.356,0.185,Daily,Pro,technical_friction,Low,20,12,1
CUST-139509,439,17,3,0.412,0.893,0.518,0.832,Rarely,Enterprise,price_sensitive,High,10,6,1
CUST-139510,386,18,3,0.554,0.645,0.623,0.677,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-139511,196,16,1,0.46,0.592,0.161,0.438,Weekly,Enterprise,technical_friction,Medium,20,6,1
CUST-139512,848,48,1,0.706,0.072,0.36,0.11,Daily,Enterprise,price_sensitive,Low,15,3,1
CUST-139513,88,120,5,0.513,0.248,0.525,0.253,Daily,Enterprise,technical_friction,Low,0,0,0
CUST-139514,53,64,1,0.772,0.118,0.172,0.099,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-139515,19,59,2,0.239,0.601,0.322,0.513,Daily,Basic,price_sensitive,Medium,10,3,1
CUST-139516,746,21,3,0.412,0.707,0.586,0.718,Weekly,Pro,technical_friction,High,5,6,0
CUST-139517,1053,20,7,0.32,0.978,0.79,0.917,Weekly,Basic,technical_friction,High,5,12,1
CUST-139518,815,36,1,0.279,0.38,0.351,0.306,Weekly,Pro,technical_friction,Medium,5,3,1
CUST-139519,723,47,4,0.244,0.672,0.563,0.68,Weekly,Basic,technical_friction,Medium,20,3,0
CUST-139520,980,26,2,0.409,0.477,0.335,0.391,Weekly,Pro,technical_friction,Medium,5,3,1
CUST-139521,195,56,4,0.75,0.396,0.632,0.43,Daily,Pro,price_sensitive,Medium,10,12,1
CUST-139522,897,88,5,0.26,0.553,0.673,0.608,Weekly,Pro,technical_friction,Medium,15,3,1
CUST-139523,890,61,0,0.366,0.116,0.23,0.107,Daily,Basic,price_sensitive,Low,0,0,1
CUST-139524,1077,68,2,0.393,0.238,0.41,0.212,Daily,Pro,technical_friction,Low,20,12,1
CUST-139525,138,49,0,0.287,0.371,0.4,0.316,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-139526,697,18,3,0.914,0.362,0.551,0.363,Weekly,Enterprise,price_sensitive,Medium,5,6,1
CUST-139527,416,20,3,0.925,0.416,0.609,0.44,Weekly,Basic,technical_friction,Medium,20,3,1
CUST-139528,1100,45,3,0.386,0.434,0.498,0.414,Weekly,Pro,price_sensitive,Medium,0,0,1
CUST-139529,247,37,2,0.321,0.616,0.425,0.572,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-139530,64,33,2,0.246,0.912,0.656,0.871,Rarely,Basic,price_sensitive,High,15,6,0
CUST-139531,802,13,4,0.335,0.759,0.616,0.769,Weekly,Basic,price_sensitive,High,15,6,1
CUST-139532,741,31,4,0.598,0.536,0.325,0.447,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-139533,1016,20,1,0.405,0.742,0.497,0.718,Rarely,Enterprise,technical_friction,High,10,3,1
CUST-139534,875,41,0,0.888,0.032,0.256,0.081,Daily,Basic,technical_friction,Low,0,0,1
CUST-139535,60,72,3,0.179,0.6,0.762,0.687,Daily,Basic,technical_friction,Medium,0,0,0
CUST-139536,968,67,3,0.64,0.192,0.368,0.172,Daily,Basic,technical_friction,Low,10,6,1
CUST-139537,736,30,1,0.728,0.125,0.365,0.135,Weekly,Basic,technical_friction,Low,15,6,1
CUST-139538,262,18,2,0.572,0.589,0.559,0.598,Weekly,Basic,price_sensitive,Medium,10,6,1
CUST-139539,570,19,0,0.357,0.802,0.42,0.742,Rarely,Basic,price_sensitive,High,20,12,0
CUST-139540,83,44,4,0.644,0.594,0.661,0.644,Daily,Pro,price_sensitive,Medium,5,12,0
CUST-139541,384,64,1,0.795,0.077,0.371,0.114,Daily,Pro,technical_friction,Low,10,6,1
CUST-139542,540,20,1,0.333,0.883,0.652,0.856,Rarely,Enterprise,price_sensitive,High,15,6,1
CUST-139543,807,26,0,0.599,0.223,0.296,0.173,Weekly,Basic,technical_friction,Low,20,12,1
CUST-139544,154,20,0,0.693,0.358,0.363,0.291,Weekly,Pro,technical_friction,Low,0,0,1
CUST-139545,466,27,3,0.156,0.989,0.662,0.904,Rarely,Basic,technical_friction,High,5,12,0
CUST-139546,209,15,4,0.521,0.702,0.561,0.706,Weekly,Basic,technical_friction,High,20,6,0
CUST-139547,421,15,2,0.252,0.99,0.546,0.886,Rarely,Pro,technical_friction,High,0,0,1
CUST-139548,76,18,2,0.403,0.905,0.601,0.857,Rarely,Enterprise,price_sensitive,High,20,12,0
CUST-139549,162,38,3,0.583,0.576,0.656,0.624,Weekly,Pro,price_sensitive,Medium,10,12,0
CUST-139550,662,14,3,0.324,0.937,0.729,0.894,Rarely,Enterprise,price_sensitive,High,20,12,0
CUST-139551,186,25,4,0.628,0.945,0.77,0.903,Rarely,Basic,technical_friction,High,10,6,0
CUST-139552,16,33,1,0.481,0.55,0.31,0.455,Daily,Pro,price_sensitive,Medium,15,12,1
CUST-139553,679,5,3,0.199,0.916,0.993,0.923,Rarely,Basic,price_sensitive,High,20,12,0
CUST-139554,403,15,4,0.941,0.558,0.704,0.625,Weekly,Pro,technical_friction,Medium,5,12,0
CUST-139555,485,61,1,0.566,0.117,0.308,0.12,Daily,Enterprise,technical_friction,Low,15,12,1
CUST-139556,1046,35,1,0.644,0.242,0.256,0.175,Weekly,Pro,technical_friction,Low,0,0,1
CUST-139557,124,49,3,0.603,0.514,0.675,0.569,Weekly,Pro,price_sensitive,Medium,0,0,1
CUST-139558,435,31,5,0.39,0.882,0.709,0.867,Weekly,Basic,technical_friction,High,20,12,0
CUST-139559,823,10,3,0.83,0.507,0.528,0.501,Weekly,Enterprise,technical_friction,Medium,20,3,1
CUST-139560,916,30,2,0.429,0.798,0.66,0.809,Rarely,Pro,price_sensitive,High,20,6,1
CUST-139561,835,18,2,0.662,0.694,0.688,0.741,Rarely,Basic,technical_friction,High,10,6,0
CUST-139562,832,19,3,0.166,0.762,0.635,0.777,Weekly,Pro,technical_friction,High,10,12,0
CUST-139563,308,52,3,0.927,0.237,0.175,0.153,Daily,Pro,technical_friction,Low,0,0,1
CUST-139564,641,18,2,0.568,0.538,0.305,0.441,Daily,Pro,price_sensitive,Medium,0,0,0
CUST-139565,578,44,2,0.792,0.2,0.65,0.255,Weekly,Basic,price_sensitive,Low,0,0,0
CUST-139566,852,65,3,0.395,0.313,0.704,0.375,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-139567,510,33,0,0.465,0.282,0.31,0.215,Weekly,Pro,technical_friction,Low,0,0,1
CUST-139568,393,41,2,0.669,0.434,0.476,0.405,Daily,Pro,technical_friction,Medium,15,3,1
CUST-139569,526,60,2,0.463,0.238,0.301,0.183,Daily,Enterprise,technical_friction,Low,5,3,0
CUST-139570,930,25,1,0.364,0.345,0.481,0.321,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-139571,373,15,1,0.77,0.404,0.322,0.317,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-139572,847,14,1,0.602,0.39,0.184,0.258,Weekly,Enterprise,technical_friction,Low,15,3,1
CUST-139573,71,78,2,0.255,0.327,0.559,0.334,Daily,Pro,technical_friction,Medium,15,3,0
CUST-139574,230,24,4,0.446,0.834,0.614,0.819,Weekly,Enterprise,price_sensitive,High,20,6,0
CUST-139575,750,30,2,0.764,0.226,0.34,0.185,Weekly,Enterprise,technical_friction,Low,0,0,1
CUST-139576,268,13,3,0.786,0.522,0.433,0.477,Daily,Pro,technical_friction,Medium,20,12,1
CUST-139577,673,76,1,0.799,0.102,0.377,0.126,Daily,Pro,price_sensitive,Low,5,6,1
CUST-139578,403,19,4,0.563,0.813,0.714,0.831,Weekly,Enterprise,technical_friction,High,10,12,0
CUST-139579,25,42,2,0.625,0.484,0.462,0.45,Weekly,Pro,technical_friction,Medium,5,3,0
CUST-139580,27,33,5,0.613,0.778,0.729,0.813,Weekly,Basic,technical_friction,High,20,12,0
CUST-139581,20,10,5,0.39,1.0,0.985,0.944,Rarely,Enterprise,technical_friction,High,5,12,1
CUST-139582,1075,41,3,0.111,0.659,0.623,0.689,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-139583,349,41,3,0.223,0.729,0.486,0.703,Daily,Basic,technical_friction,High,0,0,0
CUST-139584,957,23,5,0.687,0.683,0.577,0.694,Daily,Basic,technical_friction,Medium,20,12,0
CUST-139585,794,24,2,0.779,0.289,0.371,0.237,Daily,Pro,price_sensitive,Low,5,12,1
CUST-139586,21,27,2,0.459,0.824,0.388,0.749,Rarely,Enterprise,technical_friction,High,15,3,0
CUST-139587,75,40,1,0.394,0.489,0.282,0.383,Daily,Pro,technical_friction,Medium,0,0,1
CUST-139588,130,32,1,0.725,0.387,0.504,0.369,Weekly,Pro,technical_friction,Medium,20,12,1
CUST-139589,836,20,3,0.896,0.277,0.381,0.232,Weekly,Pro,technical_friction,Low,0,0,1
CUST-139590,1017,11,2,0.854,0.265,0.264,0.191,Weekly,Pro,price_sensitive,Low,5,6,1
CUST-139591,713,18,4,0.532,0.603,0.605,0.63,Weekly,Basic,technical_friction,Medium,15,12,1
CUST-139592,487,55,3,0.242,0.532,0.483,0.509,Daily,Pro,price_sensitive,Medium,10,6,0
CUST-139593,684,30,2,0.815,0.295,0.43,0.261,Weekly,Pro,technical_friction,Low,20,3,1
CUST-139594,1096,9,2,0.38,0.536,0.204,0.398,Weekly,Basic,price_sensitive,Medium,20,6,1
CUST-139595,485,75,0,0.756,0.053,0.347,0.101,Daily,Basic,price_sensitive,Low,0,0,1
CUST-139596,576,16,3,0.717,0.455,0.412,0.4,Daily,Basic,technical_friction,Medium,10,12,1
CUST-139597,964,56,2,0.627,0.173,0.342,0.155,Weekly,Pro,technical_friction,Low,10,6,0
CUST-139598,70,45,3,0.363,0.665,0.444,0.628,Daily,Pro,technical_friction,Medium,0,0,1
CUST-139599,942,12,3,0.703,0.831,0.743,0.848,Rarely,Basic,technical_friction,High,5,3,0
CUST-139600,716,38,0,0.191,0.324,0.449,0.292,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-139601,775,15,3,0.53,0.969,0.715,0.904,Rarely,Enterprise,technical_friction,High,10,12,0
CUST-139602,1092,25,2,0.417,0.508,0.594,0.531,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-139603,310,31,2,0.081,0.767,0.517,0.745,Weekly,Enterprise,price_sensitive,High,20,12,0
CUST-139604,320,36,1,0.471,0.379,0.413,0.328,Daily,Basic,technical_friction,Medium,5,3,0
CUST-139605,991,66,5,0.575,0.296,0.791,0.393,Daily,Pro,technical_friction,Medium,5,12,1
CUST-139606,878,41,3,0.551,0.392,0.564,0.398,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-139607,653,29,2,0.127,0.949,0.635,0.884,Rarely,Pro,technical_friction,High,0,0,0
CUST-139608,1039,27,2,0.48,0.383,0.288,0.286,Weekly,Pro,price_sensitive,Low,20,12,0
CUST-139609,776,34,3,0.21,0.653,0.467,0.625,Weekly,Enterprise,technical_friction,Medium,20,6,1
CUST-139610,1089,59,1,0.199,0.236,0.342,0.193,Daily,Basic,technical_friction,Low,20,3,1
CUST-139611,177,28,6,0.564,0.824,0.723,0.84,Weekly,Basic,price_sensitive,High,20,12,0
CUST-139612,663,10,0,0.637,0.765,0.811,0.826,Rarely,Pro,technical_friction,High,15,3,0
CUST-139613,675,23,4,0.254,0.759,0.756,0.808,Daily,Enterprise,price_sensitive,High,10,3,1
CUST-139614,885,50,0,0.302,0.188,0.381,0.172,Weekly,Enterprise,price_sensitive,Low,0,0,0
CUST-139615,642,49,2,0.746,0.187,0.29,0.151,Daily,Enterprise,technical_friction,Low,10,3,1
CUST-139616,618,24,6,0.633,0.883,0.901,0.9,Weekly,Basic,technical_friction,High,10,6,0
CUST-139617,1011,49,0,0.326,0.174,0.455,0.182,Daily,Pro,price_sensitive,Low,0,0,1
CUST-139618,598,9,3,0.438,0.666,0.495,0.649,Weekly,Basic,technical_friction,Medium,10,3,0
CUST-139619,277,19,2,0.8,0.732,0.543,0.725,Rarely,Basic,price_sensitive,High,5,12,1
CUST-139620,732,41,6,0.263,0.85,0.73,0.855,Weekly,Basic,price_sensitive,High,10,12,0
CUST-139621,695,6,3,0.203,0.894,0.718,0.874,Rarely,Basic,price_sensitive,High,15,12,0
CUST-139622,384,63,1,0.394,0.243,0.535,0.253,Weekly,Basic,technical_friction,Low,15,6,0
CUST-139623,708,49,1,0.551,0.175,0.263,0.139,Daily,Basic,technical_friction,Low,0,0,1
CUST-139624,994,24,1,0.902,0.113,0.387,0.133,Daily,Pro,technical_friction,Low,0,0,1
CUST-139625,756,34,1,0.79,0.26,0.371,0.216,Weekly,Basic,technical_friction,Low,0,0,1
CUST-139626,669,80,5,0.541,0.387,0.354,0.314,Daily,Pro,technical_friction,Medium,10,3,1
CUST-139627,43,34,3,0.103,0.899,0.642,0.862,Weekly,Pro,technical_friction,High,20,3,0
CUST-139628,260,28,1,0.444,0.575,0.631,0.614,Weekly,Pro,technical_friction,Medium,20,6,1
CUST-139629,967,46,1,0.933,0.056,0.34,0.101,Daily,Pro,price_sensitive,Low,0,0,1
CUST-139630,626,24,4,0.405,0.966,0.812,0.916,Rarely,Pro,price_sensitive,High,15,3,1
CUST-139631,1081,20,2,0.795,0.325,0.365,0.264,Weekly,Pro,technical_friction,Low,20,3,1
CUST-139632,606,17,7,0.791,0.86,0.898,0.89,Weekly,Pro,technical_friction,High,10,3,0
CUST-139633,862,64,1,0.724,0.042,0.344,0.096,Daily,Pro,technical_friction,Low,20,3,1
CUST-139634,1036,15,0,0.506,0.749,0.451,0.708,Rarely,Basic,technical_friction,High,15,3,1
CUST-139635,924,44,6,0.834,0.463,0.687,0.522,Daily,Pro,technical_friction,Medium,15,6,1
CUST-139636,485,22,2,0.218,0.959,0.887,0.923,Rarely,Enterprise,technical_friction,High,20,12,0
CUST-139637,688,17,3,0.358,0.764,0.516,0.742,Weekly,Basic,price_sensitive,High,0,0,1
CUST-139638,500,21,1,0.588,0.711,0.304,0.618,Rarely,Basic,price_sensitive,Medium,15,3,1
CUST-139639,373,32,6,0.576,0.81,0.922,0.873,Weekly,Basic,technical_friction,High,15,6,0
CUST-139640,925,59,2,0.69,0.081,0.329,0.109,Daily,Pro,technical_friction,Low,10,3,1
CUST-139641,329,60,1,0.446,0.247,0.166,0.157,Daily,Pro,technical_friction,Low,0,0,0
CUST-139642,38,18,2,0.706,0.565,0.418,0.516,Weekly,Basic,technical_friction,Medium,20,6,1
CUST-139643,383,31,2,0.45,0.552,0.481,0.529,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-139644,667,44,1,0.766,0.209,0.321,0.171,Weekly,Pro,technical_friction,Low,5,3,0
CUST-139645,850,12,1,0.822,0.247,0.179,0.159,Weekly,Basic,price_sensitive,Low,10,12,0
CUST-139646,364,28,3,0.706,0.481,0.731,0.559,Daily,Enterprise,technical_friction,Medium,20,3,1
CUST-139647,731,40,3,0.501,0.436,0.529,0.429,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-139648,987,109,2,0.774,0.003,0.242,0.071,Daily,Basic,technical_friction,Low,15,6,1
CUST-139649,60,10,3,0.797,0.892,0.8,0.887,Rarely,Enterprise,technical_friction,High,10,6,1
CUST-139650,410,66,1,0.45,0.248,0.264,0.18,Daily,Basic,price_sensitive,Low,20,12,1
CUST-139651,790,56,2,0.296,0.438,0.338,0.354,Daily,Basic,price_sensitive,Medium,10,12,1
CUST-139652,345,44,1,0.436,0.396,0.283,0.296,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-139653,164,25,3,0.502,0.722,0.476,0.693,Daily,Basic,price_sensitive,Medium,10,12,1
CUST-139654,926,17,0,0.692,0.15,0.309,0.136,Weekly,Basic,price_sensitive,Low,5,12,1
CUST-139655,552,31,2,0.464,0.517,0.561,0.525,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-139656,838,31,3,0.718,0.487,0.342,0.404,Daily,Enterprise,technical_friction,Medium,0,0,1
CUST-139657,728,37,0,0.377,0.316,0.395,0.266,Weekly,Pro,technical_friction,Low,20,3,0
CUST-139658,164,49,1,0.43,0.357,0.217,0.243,Daily,Pro,technical_friction,Low,0,0,0
CUST-139659,436,7,2,0.266,0.762,0.618,0.772,Weekly,Basic,technical_friction,High,15,12,1
CUST-139660,712,39,3,0.811,0.28,0.27,0.203,Weekly,Basic,technical_friction,Low,10,6,1
CUST-139661,216,54,2,0.697,0.34,0.501,0.324,Daily,Basic,technical_friction,Medium,5,3,1
CUST-139662,798,75,4,0.737,0.151,0.544,0.19,Daily,Pro,price_sensitive,Low,0,0,0
CUST-139663,69,26,1,0.316,0.708,0.434,0.665,Weekly,Pro,price_sensitive,Medium,5,3,1
CUST-139664,791,30,2,0.21,0.654,0.578,0.668,Weekly,Enterprise,technical_friction,Medium,20,6,0
CUST-139665,514,12,2,0.3,0.731,0.527,0.719,Weekly,Enterprise,technical_friction,High,15,12,1
CUST-139666,108,92,1,0.567,0.029,0.355,0.093,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-139667,346,79,2,0.793,0.108,0.162,0.094,Daily,Basic,price_sensitive,Low,0,0,1
CUST-139668,971,74,8,0.154,0.82,0.89,0.872,Daily,Basic,price_sensitive,High,15,12,0
CUST-139669,645,53,0,0.675,0.022,0.447,0.104,Weekly,Basic,price_sensitive,Low,10,3,1
CUST-139670,1000,27,2,0.884,0.202,0.467,0.203,Daily,Pro,technical_friction,Low,20,6,1
CUST-139671,247,29,2,0.278,0.931,0.8,0.903,Rarely,Enterprise,technical_friction,High,20,12,0
CUST-139672,631,50,5,0.246,0.689,0.797,0.771,Daily,Basic,technical_friction,High,5,3,0
CUST-139673,754,45,1,0.66,0.162,0.146,0.112,Daily,Basic,price_sensitive,Low,0,0,1
CUST-139674,1019,33,5,0.834,0.368,0.719,0.437,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-139675,854,31,3,0.506,0.539,0.585,0.558,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-139676,821,24,4,0.493,0.735,0.647,0.761,Weekly,Enterprise,price_sensitive,High,10,6,1
CUST-139677,651,14,1,0.327,0.584,0.335,0.501,Daily,Pro,price_sensitive,Medium,0,0,0
CUST-139678,862,54,2,0.658,0.155,0.308,0.138,Daily,Pro,technical_friction,Low,10,12,1
CUST-139679,765,29,3,0.436,0.847,0.524,0.805,Rarely,Basic,technical_friction,High,20,6,1
